id,boletin,suma,titulo,categoria,categorias
061b9637-2dc1-49a5-96b2-b12ac93b0510,17356-06,"Modifica la ley N° 19.175, sobre gobierno y administración regional, para establecer normas de transparencia y rendición de cuentas aplicables a los consejeros regionales",,,['INSTITUCIONALIDAD_ESTADO']
061d0f8e-de47-46d0-82c5-522817f5115e,14252-06,"Faculta a los concejos municipales para celebrar convenios, y condonar total o parcialmente las deudas contraídas en virtud del no pago de derechos de aseo municipales, con ocasión del estado de excepción constitucional de catástrofe, decretado a causa del Covid-19",,,['SALUD_PUBLICA']
0629cbc7-6a35-4c93-8bc9-f1c74710ffe5,15891-15,"Modifica el procedimiento de fijación tarifaria de concesionarias de telefonía fija, y corrige y actualiza referencias en la ley N° 18.168 General de Telecomunicaciones",,,['TECNOLOGIA_INNOVACION']
062d2328-bf02-4bc3-8775-9a54e8577e52,17016-03,"Modifica la Ley que Establece Normas sobre Protección de los Derechos de los Consumidores, en materia de hipótesis y plazos para ejercer el derecho a retracto",,,['TECNOLOGIA_INNOVACION']
066340ec-0190-4d0b-9d64-d34e93d179d6,17456-13,"Modifica la ley N° 19.973, que establece feriados, para incorporar el Viernes Santo como feriado irrenunciable",,,['TECNOLOGIA_INNOVACION']
06aae395-bab1-41cd-a6dd-8ede283f0ad5,14969-06,"Modifica diversos cuerpos legales, en materia de Transformación Digital del Estado.",,,['TECNOLOGIA_INNOVACION']
06c438e9-7b41-4e8e-bf02-d4b0234b6890,16944-25,Crea el tipo penal especial de daños en infraestructura penitenciaria,,,['SEGURIDAD_JUSTICIA']
06d5d9b2-c7e9-46cc-b71f-4bf6714e3a45,16400-07,Modifica la Carta Fundamental para condonar la deuda del Sistema de Créditos para Estudios Superiores contraída por personas inscritas en el Registro Nacional de la Discapacidad,,,['INSTITUCIONALIDAD_ESTADO']
06e169f7-6e90-4ab0-a01c-5f89ee364c18,16256-07,Modifica el Código Penal para establecer un sistema autónomo de determinación de la pena en delitos que indica,,,['SEGURIDAD_JUSTICIA']
06f0ab2a-9cce-4177-906b-bcbbebda9170,14049-15,"Prohíbe y sanciona el tránsito y circulación de vehículos motorizados en el borde costero del territorio nacional, con las excepciones que indica",,,['MEDIO_AMBIENTE']
06fc75f9-0e3e-4cf2-bb23-39e3928fb629,17078-06,"Modifica la ley Nº 18.556, orgánica constitucional sobre sistema de inscripciones electorales y Servicio Electoral, para prevenir la modificación fraudulenta del domicilio electoral",,,['EDUCACION']
06fe4cf0-9534-4914-b5f3-af43bc28997d,17852-17,"Regula las modalidades de financiamiento de los sitios de memoria y modifica la ley N° 17.288, sobre Monumentos Nacionales, del modo que indica",,,['TECNOLOGIA_INNOVACION']
0701ecd6-0dde-4adc-8a42-59ad57e8e0fb,14313-06,"Modifica la ley N°18.700, orgánica constitucional sobre Votaciones Populares y Escrutinios, para crear un distrito electoral que permita a los ciudadanos chilenos residentes en el extranjero votar en las elecciones parlamentarias",,,['INSTITUCIONALIDAD_ESTADO']
072b128f-025b-41d7-a063-19236d9b87d1,14478-01,"Interpreta el artículo 11 de la ley N°21.354, declarando a los pequeños productores agrícolas como rubro especialmente afectado por la pandemia provocada por el Covid-19",,,['SALUD_PUBLICA']
07339bfc-c590-4d89-a2df-f343319f4962,15003-15,"Modifica la Ley de Tránsito, para consagrar como inhabilidad para la obtención de licencias de conducir profesional, contar con antecedentes penales por delitos de connotación sexual.",,,['SEGURIDAD_JUSTICIA']
076a0124-a70c-49f1-9d65-fa6c462fa70d,15142-07,Establece el delito de estafa piramidal y modifica diversos cuerpos legales al respecto.,,,['SEGURIDAD_JUSTICIA']
0778b35c-3657-4b3c-b858-1f9a1fbe6831,14868-07,"Modifica la Carta Fundamental, con el objeto de establecer y regular un adelanto de fondos para los adscritos al sistema de rentas vitalicias.",,,['SALUD_PUBLICA']
0778db47-4074-44b4-8a2f-0faa104026df,14959-07,"Modifica la ley N° 20.084, que establece un sistema de responsabilidad de los adolescentes por infracciones a la ley penal, con el objeto de sancionar los crímenes cometidos por menores de edad, en la forma que se indica.",,,['DERECHOS_FUNDAMENTALES']
07797a2f-914c-444f-9345-bae67582a79c,16948-07,"Modifica el Código Penal para tipificar el reclutamiento, transporte y traslado, por medios no autorizados, de inmigrantes ilegales",,,['SEGURIDAD_JUSTICIA']
07831c53-b995-49a3-a70d-d8e7c93c078a,13464-07,Proyecto de ley que elimina el Consejo Resolutivo de Asignaciones Parlamentarias.,,,['TECNOLOGIA_INNOVACION']
07b02987-71a4-4a0f-a744-fcfbb9db41db,17493-13,Modifica el Código del Trabajo para promover la inclusión laboral de personas mayores de cincuenta años de edad,,,['DERECHO_LABORAL_EMPLEO']
07b4ec17-194f-40ec-8b27-e456dec73f31,16265-06,"Modifica la ley N° 21.325, de Migración y Extranjería, para definir el ingreso y egreso ilegal de migrantes y su efecto en la reunificación familiar",,,['TECNOLOGIA_INNOVACION']
07c8fe52-fd5a-4d39-98fa-7ecb3f4aa0f7,13326-07,"Declara de utilidad pública hospitales, clínicas y centros de salud privados del país, y faculta su administración por parte del Estado, en caso de alerta sanitaria o peligro grave para la salud de la población",,,['SALUD_PUBLICA']
07cfa323-d928-4754-8b7c-eeda8ea25b7a,13720-04,"Establece normas para el retorno seguro de los estudiantes a los establecimientos de educación parvularia, en el contexto de la pandemia de Covid-19",,,['SALUD_PUBLICA']
07f34fff-c038-4a88-89b6-bb3929dc606b,16689-10,"Aprueba el Arreglo de Locarno, que establece una Clasificación Internacional para los Dibujos y Modelos Industriales, suscrito en Locarno, Suiza, el 8 de octubre de 1968, y enmendado el 28 de septiembre de 1979",,,['TECNOLOGIA_INNOVACION']
07f52ec5-81a7-47f4-874d-846d6b14508b,14191-07,Crea la Comisión Nacional de Nombramientos Judiciales y modifica el sistema de nombramientos en el Poder Judicial,,,['DERECHO_LABORAL_EMPLEO']
07f98b17-1a7c-43bb-8ce2-27ed7071a99d,15778-06,"Modifica la ley N°18.695, orgánica constitucional de Municipalidades, para establecer la obligación de garantizar la seguridad de los trabajadores del servicio de aseo municipal",,,['INSTITUCIONALIDAD_ESTADO']
07ff2014-0fb2-4d14-bacf-53b94a906b62,17399-15,"Modifica la ley N° 18.290, de Tránsito, para extender la vigencia de las licencias de conducir que señala",,,['TECNOLOGIA_INNOVACION']
0801dabb-78e9-472a-9e6e-d6262bbf9a32,16379-04,Regula las prestaciones de servicio de cuidado infantil,,,['DERECHO_LABORAL_EMPLEO']
08040353-aea8-4e9f-bcf5-383eb6f243c0,14963-25,"Define como infraestructura crítica las carreteras, caminos, autopistas, accesos a rutas y otros servicios que indica",,,['TECNOLOGIA_INNOVACION']
08177410-4b6d-425c-947a-329a7aa201b1,15621-07,Modifica la Carta Fundamental para establecer funciones excepcionales de las Fuerzas Armadas en los casos que indica,,,['SEGURIDAD_JUSTICIA']
082380ea-0d11-41e4-83cb-2d39ec6a31f8,16212-18,"Modifica cuerpos legales que indica, para suspender la relación directa y regular vigente por denuncia de violencia intrafamiliar contra el progenitor que no ejerce el cuidado personal",,,['SEGURIDAD_JUSTICIA']
08303258-83c1-4a6d-8c90-b230f833f42c,15986-06,"Modifica la ley N°18.695, orgánica constitucional de Municipalidades, para autorizar la implementación de planes de arborización por cada nacimiento registrado en la respectiva comuna",,,['INSTITUCIONALIDAD_ESTADO']
0832cb70-badf-4e49-a23a-0745f0e8064b,16940-06,"Modifica la ley N° 19.253, que establece normas sobre protección, fomento y desarrollo de los indígenas, y crea la Corporación Nacional de Desarrollo Indígena, con el objeto de permitir el reconocimiento de la identidad indígena en los instrumentos públicos de identificación",,,['DERECHOS_FUNDAMENTALES']
083347bd-b381-43f7-afb6-04101704e1e4,15590-06,Modifica cuerpos legales que indica para promover la participación política efectiva de personas con discapacidad,,,['DERECHOS_FUNDAMENTALES']
083c08b6-d566-4362-9de1-09f131ee0253,15327-25,Modifica cuerpos legales que indica para aumentar las sanciones por vandalización de monumentos nacionales y otros bienes públicos o privados,,,['ECONOMIA_FINANZAS']
0841b0f3-f18c-4aac-a520-1ddfc20c745b,16357-06,Modifica la legislación electoral para establecer el voto obligatorio y perfeccionar el sistema electoral.,,,['INSTITUCIONALIDAD_ESTADO']
088511c7-e0bf-4100-b664-e0391a043762,14756-08,Impulsa la producción y uso del hidrógeno verde en el país,,,['MEDIO_AMBIENTE']
0897e813-3adf-4a17-9d42-bf841d4e5a34,17095-17,"Modifica la ley N° 20.065, a fin de encargar al Servicio Médico Legal la identificación de restos humanos bajo su custodia, correspondientes a víctimas de violaciones a los derechos humanos",,,['SALUD_PUBLICA']
08bc42d2-e4ed-41cc-b195-c996ce03bc07,17909-13,Modifica el Código del Trabajo con el objeto de impedir la subcontratación de trabajadoras y trabajadores para la realización de tareas propias del giro en las empresas que señala,,,['DERECHO_LABORAL_EMPLEO']
08c35de3-c4b2-4f97-8101-242c8863142b,13382-03,"Modifica la ley N°20.720, que Sustituye el régimen concursal vigente por una ley de reorganización y liquidación de empresas y personas, y perfecciona el rol de la superintendencia del ramo, en materia de procedimiento de liquidación voluntaria, y condiciones para acogerse al mismo",,,['SALUD_PUBLICA']
08dd0e69-0d15-4c86-b107-15f17ae25839,17505-07,Modifica la Carta Fundamental a fin de establecer nuevas exigencias para el pago de la dieta a los ex Presidentes de la República,,,['INSTITUCIONALIDAD_ESTADO']
09255d6c-a261-461a-981d-3d77e2518335,14781-11,"Modifica la ley N° 21.258, que crea la Ley Nacional del Cáncer, que rinde homenaje póstumo al doctor Claudio Mora, para asegurar el acceso a medicamentos a la población diagnosticada de cáncer",,,['SALUD_PUBLICA']
09278475-31f8-4cc1-a409-04ae49313e59,16039-17,"Modifica la ley N° 20.896, que establece la conmemoración anual del Día Mundial de los Refugiados el 20 de junio y del Día Internacional del Migrante, el 18 de diciembre, con el objeto de incorporar el reconocimiento de las personas víctimas de desplazamientos forzados internos",,,['SEGURIDAD_JUSTICIA']
093e0e0d-5e21-4bbe-b83a-7a7720e038df,14799-35,"Modifica la ley N°20.422, para ampliar la inclusión laboral de personas con discapacidad, tanto en el sector público como en el privado",,,['DERECHOS_FUNDAMENTALES']
093f693f-33a7-487b-a116-759b1cabc2c4,14498-11,Autoriza a sustituir penas pecuniarias por trabajos en beneficio de la comunidad por infracción a las normas sanitarias dictadas con ocasión de la pandemia de Covid-19,,,['SALUD_PUBLICA']
095adbb0-a4a3-4db3-a5fa-c47460d1d238,14531-13,Establece horarios de cierre del comercio en los días que indica,,,['DERECHO_LABORAL_EMPLEO']
095c6250-e839-4f21-b20a-c6c288a48e4e,15416-07,"Modifica diversos cuerpos legales, relativo a los delitos que señala, que afecten a los elementos y materiales de redes de suministro de servicios públicos.",,,['SEGURIDAD_JUSTICIA']
095f0cab-ab3f-46fe-80d5-76b38a018f23,13624-13,"Proyecto de ley que flexibiliza transitoriamente los requisitos de acceso e incrementa el monto de las prestaciones al seguro de desempleo de la ley N° 19.728, con motivo de la pandemia originada por el Covid-19, y perfecciona los beneficios de la ley N° 21.227.",,,['SALUD_PUBLICA']
097f6731-6016-44b4-8a6d-4a48ceb5ba3e,17928-06,"Modifica diversos cuerpos legales para sancionar administrativamente la emisión, obtención o uso indebido de licencia médica",,,['DERECHO_LABORAL_EMPLEO']
0981a201-00af-4757-984e-113657702c49,17683-13,"Interpreta los artículos 152 quáter O bis y 152 quáter O ter, del Código del Trabajo, en lo relativo al derecho al teletrabajo en el sector público",,,['DERECHO_LABORAL_EMPLEO']
098312b4-5843-4145-9d15-25a0b8e1237e,16287-13,Interpreta el Código del Trabajo para determinar beneficios adicionales que deben entenderse incorporados en las cláusulas del contrato de trabajo,,,['DERECHO_LABORAL_EMPLEO']
0985a8a4-252f-4daf-9962-205c161283dc,16992-03,Limita el monto de los pagos que se pueden realizar con dinero en efectivo,,,['ECONOMIA_FINANZAS']
098a5724-0bb6-4a14-bee7-8de2efb88c06,17659-15,"Modifica la ley N° 18.168, General de Telecomunicaciones, para establecer la obligación de las concesionarias de telecomunicaciones que indica, de entregar la información contenida en el registro establecido en el artículo 26 quáter",,,['TECNOLOGIA_INNOVACION']
0997eda2-48af-478b-be25-8e47e7dd4d35,17729-06,"Modifica la ley N° 18.884, que aprueba el Estatuto Administrativo, para mejorar la probidad y eficiencia en la Administración Pública",,,['INSTITUCIONALIDAD_ESTADO']
09b1762b-3f71-4fed-938a-41ad47e01e2b,16332-24,Declara al caballo chileno como Patrimonio Cultural Inmaterial de la Nación e instituye el 30 de noviembre de cada año como el Día Nacional del Caballo de Pura Raza Chileno,,,['TECNOLOGIA_INNOVACION']
09c0ca45-3b30-42d1-be2d-d79ef1b0b1d1,13708-03,"Modifica la ley N°19.496, que Establece normas sobre protección de los derechos de los consumidores, en lo relativo a su ámbito de aplicación",,,['DERECHOS_FUNDAMENTALES']
09cd03bf-6d35-4edf-a449-a4acdcfe77b4,17722-10,"Aprueba el Tratado Constitutivo de la Comunidad de Policías de América, suscrito en Brasilia el 9 de noviembre de 2023",,,['TECNOLOGIA_INNOVACION']
09cec2b4-d0cd-4830-8766-0f9892777f4f,15600-15,"Modifica la ley N°18.290, de Tránsito, para prohibir la autorización de estacionamientos reservados para senadores y diputados",,,['EDUCACION']
09d0b252-add0-4602-b757-ebca2ad26d87,15290-03,"Modifica la ley General de Cooperativas para excluir del procedimiento concursal de liquidación, los créditos que las cooperativas de ahorro y crédito han otorgado a sus asociados",,,['ECONOMIA_FINANZAS']
09f94b36-8e58-45ea-b2d2-3e403ae9dc5d,17949-06,"Modifica la ley N° 18.700, orgánica constitucional sobre Votaciones Populares y Escrutinios, para reducir el plazo en que se prohíbe la divulgación de resultados de encuestas en materia electoral",,,['TECNOLOGIA_INNOVACION']
09fee9ab-0ff8-4d9d-817e-c55bf26bd259,14025-07,"Modifica el Código Penal y la ley N°18.126, para establecer la procedencia, aplicación y regulación como pena alternativa, respecto del delito de poner en peligro la salud pública en tiempos de catástrofe, de la prestación de servicios en beneficio de la comunidad",,,['SEGURIDAD_JUSTICIA']
09ffe745-971a-4de1-a0d0-645b6fc39efe,16877-07,Modifica diversos cuerpos legales para restringir el acceso de reincidentes a la libertad condicional,,,['SEGURIDAD_JUSTICIA']
0a0b1afd-147c-4feb-9b00-367fb5908aee,15410-15,"Establece medida para impedir el robo de vehículos y sus accesorios, y su posterior comercialización.",,,['SEGURIDAD_JUSTICIA']
0a22100a-9fa7-42d2-bbfd-99b56b51896a,17048-07,Modifica el Código Procesal Penal para imponer a los tribunales con competencia penal el deber esencial de proteger a la víctima del delito y castigar al delincuente,,,['SEGURIDAD_JUSTICIA']
0a2b32ed-ca03-4143-8c36-14b06d0d2624,13383-07,Modifica el Código Penal para tipificar como delito la difusión de noticias falsas que perturben el orden social o causen pánico en la población,,,['SEGURIDAD_JUSTICIA']
0a44ebe4-7006-4306-87f8-7340980b29da,17061-07,"Modifica la Carta Fundamental, con el objeto de facultar al Presidente de la República para designar un grupo operativo especial contra el terrorismo, narcotráfico y crimen organizado, en las circunstancias que indica",,,['SEGURIDAD_JUSTICIA']
0a48d7a5-848e-45f0-a31f-e1a9c7d7047f,15391-12,Concede acción judicial para proteger los humedales urbanos,,,['MEDIO_AMBIENTE']
0a5c0f3c-ca3a-4335-9f0e-67e00b64a21e,16837-06,"Modifica la ley N° 18.700, para eximir del pago de multas a personas mayores de 70 años de edad, con dependencia severa o cierto grado de discapacidad física",,,['DERECHOS_FUNDAMENTALES']
